YEAR   	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   
1992	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.184326       	0.219355       	0.212616       	0.167340       	0.159040       	0.170970       	0.194321       	0.186536       	0.014414       	0.016026       	0.013739       	0.008641       	0.003449       	0.000684       	0.000053       	0.000006       	15.567074      	15.235710      	29.559887      	29.976857      	16.268137      	8.465982       	3.437961       	1.720345       	0.595761       	0.355248       	0.461200       	0.274081       	0.074214       	0.016223       	0.004817       	0.001976       	1.736096       	0.541178       	0.427068       	0.257679       	0.121409       	0.049761       	0.022871       	0.009862       	1.022682       	0.429470       	0.462660       	0.308577       	0.105426       	0.032846       	0.013170       	0.005605       	0.589070       	0.793584       	1.083341       	1.197526       	0.868355       	0.660080       	0.575835       	0.568320       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1993	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.176544       	0.194767       	0.189361       	0.172939       	0.160917       	0.169229       	0.205052       	0.195901       	0.013882       	0.014359       	0.012278       	0.008897       	0.003480       	0.000678       	0.000056       	0.000007       	15.731792      	15.250583      	29.531042      	29.818244      	16.247555      	8.471757       	3.442392       	1.722279       	1.063198       	0.459708       	0.497713       	0.301084       	0.081986       	0.019093       	0.006445       	0.002671       	3.971620       	1.120577       	0.791371       	0.338081       	0.157193       	0.073929       	0.029721       	0.013194       	2.160478       	0.718479       	0.629343       	0.362192       	0.126203       	0.045141       	0.017249       	0.007519       	0.543979       	0.641169       	0.795257       	1.071317       	0.802852       	0.610607       	0.580367       	0.569841       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1994	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.207831       	0.252818       	0.252271       	0.240793       	0.233057       	0.219474       	0.209757       	0.196228       	0.016164       	0.018452       	0.016299       	0.012329       	0.005021       	0.000881       	0.000058       	0.000007       	15.663116      	15.218384      	29.422186      	29.580507      	16.210272      	8.478548       	3.447137       	1.724379       	0.884912       	0.457502       	0.582419       	0.387913       	0.107661       	0.023849       	0.006887       	0.002898       	2.915255       	0.817798       	0.633897       	0.326182       	0.145049       	0.065217       	0.028886       	0.012761       	1.643930       	0.599872       	0.622740       	0.420520       	0.139825       	0.044938       	0.017220       	0.007502       	0.563906       	0.733521       	0.982401       	1.289220       	0.963986       	0.689049       	0.596122       	0.587869       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1995	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.183723       	0.218091       	0.201472       	0.178710       	0.162726       	0.180128       	0.223295       	0.212995       	0.014495       	0.016055       	0.013057       	0.009109       	0.003493       	0.000725       	0.000062       	0.000007       	15.746726      	15.231241      	29.398569      	29.410825      	16.184627      	8.483537       	3.452142       	1.726691       	1.074158       	0.455877       	0.497567       	0.291106       	0.075072       	0.018805       	0.007270       	0.003191       	3.920258       	0.971822       	0.675151       	0.266729       	0.110003       	0.048568       	0.026064       	0.011890       	2.139941       	0.658788       	0.585375       	0.324845       	0.101240       	0.034228       	0.016308       	0.007348       	0.545867       	0.677890       	0.867027       	1.217885       	0.920331       	0.704752       	0.625713       	0.617995       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1996	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.216426       	0.249013       	0.237367       	0.217152       	0.203340       	0.206458       	0.190634       	0.174225       	0.016860       	0.018159       	0.015342       	0.011013       	0.004347       	0.000832       	0.000053       	0.000006       	15.595334      	15.184533      	29.314477      	29.200793      	16.151435      	8.488541       	3.456104       	1.728469       	0.797636       	0.421522       	0.530391       	0.341197       	0.091423       	0.020603       	0.005783       	0.002455       	2.486930       	0.700564       	0.551079       	0.313121       	0.143876       	0.067720       	0.025524       	0.011048       	1.430542       	0.533205       	0.558419       	0.380963       	0.127473       	0.043623       	0.014994       	0.006455       	0.575224       	0.761109       	1.013319       	1.216667       	0.885991       	0.644175       	0.587454       	0.584260       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1997	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.152003       	0.193179       	0.170610       	0.156192       	0.133729       	0.158512       	0.212490       	0.212812       	0.011897       	0.014093       	0.011050       	0.007889       	0.002850       	0.000640       	0.000059       	0.000007       	15.639701      	15.209237      	29.332704      	29.058706      	16.132869      	8.493226       	3.460985       	1.730858       	0.888380       	0.428119       	0.432455       	0.253179       	0.064186       	0.016999       	0.007085       	0.003297       	3.270856       	0.986180       	0.626888       	0.231810       	0.106347       	0.047494       	0.028174       	0.013772       	1.788057       	0.648317       	0.525556       	0.282469       	0.091748       	0.032457       	0.017064       	0.008220       	0.546663       	0.657402       	0.838358       	1.218537       	0.862718       	0.683378       	0.605643       	0.596832       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1998	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.239016       	0.262340       	0.270181       	0.259699       	0.260572       	0.249842       	0.247297       	0.233431       	0.018397       	0.018953       	0.017454       	0.013048       	0.005531       	0.001010       	0.000069       	0.000008       	15.599264      	15.167190      	29.220299      	28.816674      	16.093190      	8.500020       	3.466365       	1.733313       	1.041364       	0.451994       	0.610694       	0.404228       	0.119235       	0.026018       	0.007836       	0.003389       	3.484640       	0.771020       	0.658458       	0.390297       	0.187783       	0.083595       	0.032757       	0.014078       	1.957861       	0.580163       	0.653584       	0.459522       	0.166310       	0.054278       	0.019546       	0.008416       	0.561855       	0.752461       	0.992597       	1.177365       	0.885653       	0.649292       	0.596692       	0.597830       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
1999	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.170987       	0.199386       	0.205796       	0.189186       	0.181916       	0.209627       	0.232259       	0.221087       	0.013151       	0.014520       	0.013318       	0.009457       	0.003846       	0.000849       	0.000065       	0.000008       	15.709563      	15.182475      	29.200046      	28.645242      	16.064337      	8.504721       	3.470879       	1.735392       	1.058549       	0.424258       	0.497489       	0.294597       	0.080912       	0.020506       	0.006624       	0.002874       	3.933039       	0.940188       	0.657991       	0.268817       	0.113944       	0.050424       	0.020688       	0.008986       	2.142923       	0.628828       	0.581071       	0.328314       	0.107167       	0.036253       	0.013568       	0.005891       	0.544852       	0.668832       	0.883099       	1.221329       	0.940523       	0.718969       	0.655808       	0.655537       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2000	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.213092       	0.226229       	0.228803       	0.197723       	0.186828       	0.193594       	0.212174       	0.201664       	0.016500       	0.016461       	0.014797       	0.009837       	0.003934       	0.000785       	0.000060       	0.000007       	15.510419      	15.144052      	29.137463      	28.463160      	16.033949      	8.508249       	3.474797       	1.737224       	0.741362       	0.367025       	0.492876       	0.297887       	0.081353       	0.017845       	0.005772       	0.002532       	2.232694       	0.568057       	0.464547       	0.278986       	0.128253       	0.053325       	0.027129       	0.012584       	1.301526       	0.449441       	0.502455       	0.335013       	0.113527       	0.035535       	0.015664       	0.007160       	0.582940       	0.791190       	1.081601       	1.200823       	0.885185       	0.666374       	0.577381       	0.568953       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2001	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.202591       	0.209283       	0.212122       	0.190594       	0.147488       	0.160853       	0.234517       	0.233858       	0.015875       	0.015392       	0.013749       	0.009440       	0.003097       	0.000654       	0.000067       	0.000008       	15.613836      	15.146574      	29.117649      	28.303994      	16.013043      	8.512381       	3.479730       	1.739602       	1.071040       	0.478291       	0.536244       	0.304053       	0.068025       	0.016492       	0.007206       	0.003285       	3.876422       	1.141083       	0.806484       	0.347348       	0.102116       	0.044847       	0.030554       	0.014182       	2.139014       	0.741569       	0.665666       	0.368357       	0.092765       	0.030969       	0.018157       	0.008384       	0.551801       	0.649881       	0.825392       	1.060483       	0.908428       	0.690555       	0.594234       	0.591148       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
