DATE      	FRAC INTERCEP  	AG RES BIOMASS 	BG RES BIOMASS 	ROOT RES BIOMASS	SFC MANURE C   	AG RES N       	BG RES N       	ROOT RES N     	SFC MANURE N   	STD RES MOIST  	FLAT RES MOIST 
1991-05-06	0.3407         	1.0539         	2.2390         	0.7000         	0.00000        	0.00799        	0.01698        	0.00682        	0.00000        	0.00000        	0.00000        
1991-05-07	0.3360         	1.0375         	2.2045         	0.6905         	0.00000        	0.00787        	0.01672        	0.00672        	0.00000        	0.00000        	0.00000        
1991-05-08	0.3318         	1.0242         	2.1750         	0.6817         	0.00000        	0.00777        	0.01649        	0.00664        	0.00000        	0.00000        	0.00000        
1991-05-09	0.3283         	1.0123         	2.1455         	0.6727         	0.00000        	0.00768        	0.01627        	0.00655        	0.00000        	0.00000        	0.00000        
1991-05-10	0.3252         	1.0095         	2.1259         	0.6648         	0.00000        	0.00766        	0.01612        	0.00647        	0.00000        	0.00000        	0.00000        
1991-05-11	0.3244         	1.0086         	2.1071         	0.6568         	0.00000        	0.00765        	0.01598        	0.00640        	0.00000        	0.00000        	0.00000        
1991-05-12	0.3242         	1.0081         	2.0858         	0.6480         	0.00000        	0.00765        	0.01582        	0.00631        	0.00000        	0.00000        	0.00000        
1991-05-13	0.3241         	1.0078         	2.0600         	0.6377         	0.00000        	0.00764        	0.01562        	0.00621        	0.00000        	0.00000        	0.00000        
1991-05-14	0.3240         	1.0076         	2.0342         	0.6270         	0.00000        	0.00764        	0.01542        	0.00610        	0.00000        	0.00000        	0.00000        
1991-05-15	0.3240         	1.0075         	2.0110         	0.6163         	0.00000        	0.00764        	0.01525        	0.00600        	0.00000        	0.00000        	0.00000        
1991-05-16	0.3239         	1.0075         	1.9911         	0.6062         	0.00000        	0.00764        	0.01510        	0.00590        	0.00000        	0.00000        	0.00000        
1991-05-17	0.3239         	1.0074         	1.9732         	0.5962         	0.00000        	0.00764        	0.01496        	0.00581        	0.00000        	0.00000        	0.00000        
1991-05-18	0.3239         	0.9820         	1.9294         	0.5835         	0.00000        	0.00745        	0.01463        	0.00568        	0.00000        	0.00000        	0.00000        
1991-05-19	0.3172         	0.9741         	1.9087         	0.5744         	0.00000        	0.00739        	0.01447        	0.00559        	0.00000        	0.00000        	0.00000        
1991-05-20	0.3151         	0.9726         	1.8979         	0.5671         	0.00000        	0.00738        	0.01439        	0.00552        	0.00000        	0.00000        	0.00000        
1991-05-21	0.3147         	0.9720         	1.8880         	0.5601         	0.00000        	0.00737        	0.01432        	0.00545        	0.00000        	0.00000        	0.00000        
1991-05-22	0.3145         	0.9715         	1.8769         	0.5524         	0.00000        	0.00737        	0.01423        	0.00538        	0.00000        	0.00000        	0.00000        
1991-05-23	0.3144         	0.9712         	1.8658         	0.5443         	0.00000        	0.00737        	0.01415        	0.00530        	0.00000        	0.00000        	0.00000        
1991-05-24	0.3143         	0.9711         	1.8552         	0.5360         	0.00000        	0.00737        	0.01407        	0.00522        	0.00000        	0.00000        	0.00000        
1991-05-25	0.3143         	0.9710         	1.8447         	0.5276         	0.00000        	0.00736        	0.01399        	0.00514        	0.00000        	0.00000        	0.00000        
1991-05-26	0.3143         	0.9709         	1.8341         	0.5189         	0.00000        	0.00736        	0.01391        	0.00505        	0.00000        	0.00000        	0.00000        
1991-05-27	0.3143         	0.9709         	1.8240         	0.5102         	0.00000        	0.00736        	0.01383        	0.00497        	0.00000        	0.00000        	0.00000        
1991-05-28	0.3142         	0.9355         	1.7577         	0.4946         	0.00000        	0.00710        	0.01333        	0.00482        	0.00000        	0.00000        	0.00000        
1991-05-29	0.3048         	0.9293         	1.7256         	0.4832         	0.00000        	0.00705        	0.01308        	0.00470        	0.00000        	0.00000        	0.00000        
1991-05-30	0.3031         	0.8963         	1.6645         	0.4685         	0.00000        	0.00680        	0.01262        	0.00456        	0.00000        	0.00000        	0.00000        
1991-05-31	0.2941         	0.8631         	1.6031         	0.4537         	0.00000        	0.00655        	0.01216        	0.00442        	0.00000        	0.00000        	0.00000        
1991-06-01	0.2849         	0.8447         	1.5594         	0.4411         	0.00000        	0.00641        	0.01182        	0.00429        	0.00000        	0.00000        	0.00000        
1991-06-02	0.2798         	0.8411         	1.5349         	0.4314         	0.00000        	0.00638        	0.01164        	0.00420        	0.00000        	0.00000        	0.00000        
1991-06-03	0.2788         	0.8396         	1.5142         	0.4224         	0.00000        	0.00637        	0.01148        	0.00411        	0.00000        	0.00000        	0.00000        
1991-06-04	0.2784         	0.8353         	1.4923         	0.4136         	0.00000        	0.00634        	0.01131        	0.00403        	0.00000        	0.00000        	0.00000        
1991-06-05	0.2772         	0.8338         	1.4776         	0.4063         	0.00000        	0.00632        	0.01120        	0.00396        	0.00000        	0.00000        	0.00000        
1991-06-06	0.2768         	0.8328         	1.4663         	0.3999         	0.00000        	0.00632        	0.01112        	0.00389        	0.00000        	0.00000        	0.00000        
1991-06-07	0.2765         	0.8319         	1.4570         	0.3940         	0.00000        	0.00631        	0.01105        	0.00384        	0.00000        	0.00000        	0.00000        
1991-06-08	0.2762         	0.8310         	1.4489         	0.3884         	0.00000        	0.00630        	0.01099        	0.00378        	0.00000        	0.00000        	0.00000        
1991-06-09	0.2760         	0.8300         	1.4410         	0.3827         	0.00000        	0.00630        	0.01093        	0.00373        	0.00000        	0.00000        	0.00000        
1991-06-10	0.2757         	0.8289         	1.4335         	0.3769         	0.00000        	0.00629        	0.01087        	0.00367        	0.00000        	0.00000        	0.00000        
1991-06-11	0.2754         	0.8277         	1.4259         	0.3711         	0.00000        	0.00628        	0.01081        	0.00361        	0.00000        	0.00000        	0.00000        
1991-06-12	0.2750         	0.8002         	1.3902         	0.3621         	0.00000        	0.00607        	0.01054        	0.00352        	0.00000        	0.00000        	0.00000        
1991-06-13	0.2672         	0.7891         	1.3728         	0.3555         	0.00000        	0.00598        	0.01041        	0.00346        	0.00000        	0.00000        	0.00000        
1991-06-14	0.2641         	0.7874         	1.3669         	0.3508         	0.00000        	0.00597        	0.01036        	0.00342        	0.00000        	0.00000        	0.00000        
1991-06-15	0.2636         	0.7864         	1.3632         	0.3467         	0.00000        	0.00596        	0.01034        	0.00338        	0.00000        	0.00000        	0.00000        
1991-06-16	0.2633         	0.7852         	1.3596         	0.3428         	0.00000        	0.00596        	0.01031        	0.00334        	0.00000        	0.00000        	0.00000        
1991-06-17	0.2630         	0.7839         	1.3561         	0.3392         	0.00000        	0.00595        	0.01028        	0.00330        	0.00000        	0.00000        	0.00000        
1991-06-18	0.2626         	0.7601         	1.3280         	0.3330         	0.00000        	0.00577        	0.01007        	0.00324        	0.00000        	0.00000        	0.39810        
1991-06-19	0.2558         	0.7390         	1.3014         	0.3271         	0.00000        	0.00560        	0.00987        	0.00318        	0.00000        	0.00000        	0.58063        
1991-06-20	0.2496         	0.7250         	1.2831         	0.3224         	0.00000        	0.00550        	0.00973        	0.00314        	0.00000        	0.00000        	0.38471        
1991-06-21	0.2455         	0.7237         	1.2797         	0.3198         	0.00000        	0.00549        	0.00970        	0.00311        	0.00000        	0.00000        	0.30372        
1991-06-22	0.2452         	0.7225         	1.2764         	0.3174         	0.00000        	0.00548        	0.00968        	0.00309        	0.00000        	0.00000        	0.27894        
1991-06-23	0.2448         	0.7037         	1.2547         	0.3130         	0.00000        	0.00534        	0.00951        	0.00305        	0.00000        	0.00000        	0.58026        
1991-06-24	0.2392         	0.7009         	1.2499         	0.3107         	0.00000        	0.00532        	0.00948        	0.00303        	0.00000        	0.00000        	0.46477        
1991-06-25	0.2384         	0.7003         	1.2480         	0.3089         	0.00000        	0.00531        	0.00946        	0.00301        	0.00000        	0.00000        	0.40036        
1991-06-26	0.2382         	0.6999         	1.2467         	0.3073         	0.00000        	0.00531        	0.00945        	0.00299        	0.00000        	0.00000        	0.34585        
1991-06-27	0.2381         	0.6997         	1.2456         	0.3058         	0.00000        	0.00531        	0.00944        	0.00298        	0.00000        	0.00000        	0.30650        
1991-06-28	0.2381         	0.6996         	1.2446         	0.3045         	0.00000        	0.00531        	0.00944        	0.00296        	0.00000        	0.00000        	0.27181        
1991-06-29	0.2380         	0.6995         	1.2436         	0.3032         	0.00000        	0.00531        	0.00943        	0.00295        	0.00000        	0.00000        	0.24704        
1991-06-30	0.2380         	0.6994         	1.2426         	0.3019         	0.00000        	0.00530        	0.00942        	0.00294        	0.00000        	0.00000        	0.23205        
1991-07-01	0.2380         	0.6994         	1.2417         	0.3007         	0.00000        	0.00530        	0.00942        	0.00293        	0.00000        	0.00000        	0.21690        
1991-07-02	0.2380         	0.6994         	1.2406         	0.2996         	0.00000        	0.00530        	0.00941        	0.00292        	0.00000        	0.00000        	0.21186        
1991-07-03	0.2380         	0.6764         	1.2037         	0.2942         	0.00000        	0.00513        	0.00913        	0.00286        	0.00000        	0.00000        	0.67593        
1991-07-04	0.2311         	0.6554         	1.1696         	0.2889         	0.00000        	0.00497        	0.00887        	0.00281        	0.00000        	0.00000        	0.62082        
1991-07-05	0.2249         	0.6362         	1.1380         	0.2838         	0.00000        	0.00483        	0.00863        	0.00276        	0.00000        	0.00000        	0.71947        
1991-07-06	0.2190         	0.6177         	1.1080         	0.2789         	0.00000        	0.00468        	0.00840        	0.00272        	0.00000        	0.00000        	0.55850        
1991-07-07	0.2134         	0.5968         	1.0792         	0.2743         	0.00000        	0.00453        	0.00818        	0.00267        	0.00000        	0.00000        	0.60328        
1991-07-08	0.2070         	0.5755         	1.0540         	0.2702         	0.00000        	0.00436        	0.00799        	0.00263        	0.00000        	0.00000        	0.51393        
1991-07-09	0.2004         	0.5592         	1.0352         	0.2670         	0.00000        	0.00424        	0.00785        	0.00260        	0.00000        	0.00000        	0.43944        
1991-07-10	0.1953         	0.5575         	1.0320         	0.2657         	0.00000        	0.00423        	0.00783        	0.00259        	0.00000        	0.00000        	0.39459        
1991-07-11	0.1948         	0.5570         	1.0306         	0.2648         	0.00000        	0.00422        	0.00781        	0.00258        	0.00000        	0.00000        	0.35488        
1991-07-12	0.1947         	0.5568         	1.0296         	0.2640         	0.00000        	0.00422        	0.00781        	0.00257        	0.00000        	0.00000        	0.32923        
1991-07-13	0.1946         	0.5380         	0.9987         	0.2595         	0.00000        	0.00408        	0.00757        	0.00253        	0.00000        	0.00000        	0.66267        
1991-07-14	0.1887         	0.5199         	0.9690         	0.2552         	0.00000        	0.00394        	0.00735        	0.00248        	0.00000        	0.00000        	0.53228        
1991-07-15	0.1830         	0.5101         	0.9489         	0.2520         	0.00000        	0.00387        	0.00720        	0.00245        	0.00000        	0.00000        	0.45259        
1991-07-16	0.1798         	0.5094         	0.9396         	0.2501         	0.00000        	0.00386        	0.00712        	0.00244        	0.00000        	0.00000        	0.39942        
1991-07-17	0.1796         	0.5089         	0.9343         	0.2488         	0.00000        	0.00386        	0.00708        	0.00242        	0.00000        	0.00000        	0.35537        
1991-07-18	0.1794         	0.5087         	0.9327         	0.2480         	0.00000        	0.00386        	0.00707        	0.00242        	0.00000        	0.00000        	0.32091        
1991-07-19	0.1794         	0.5085         	0.9317         	0.2474         	0.00000        	0.00386        	0.00706        	0.00241        	0.00000        	0.00000        	0.29783        
1991-07-20	0.1793         	0.5084         	0.9309         	0.2467         	0.00000        	0.00386        	0.00706        	0.00240        	0.00000        	0.00000        	0.27676        
1991-07-21	0.1793         	0.5084         	0.9302         	0.2461         	0.00000        	0.00386        	0.00705        	0.00240        	0.00000        	0.00000        	0.25827        
1991-07-22	0.1793         	0.5084         	0.9296         	0.2456         	0.00000        	0.00386        	0.00705        	0.00239        	0.00000        	0.00000        	0.24615        
1991-07-23	0.1793         	0.5083         	0.9289         	0.2450         	0.00000        	0.00386        	0.00704        	0.00239        	0.00000        	0.00000        	0.23274        
1991-07-24	0.1793         	0.4885         	0.9074         	0.2420         	0.00000        	0.00370        	0.00688        	0.00236        	0.00000        	0.00000        	0.36871        
1991-07-25	0.1729         	0.4712         	0.8882         	0.2392         	0.00000        	0.00357        	0.00673        	0.00233        	0.00000        	0.00000        	0.66248        
1991-07-26	0.1673         	0.4537         	0.8684         	0.2363         	0.00000        	0.00344        	0.00658        	0.00230        	0.00000        	0.00000        	0.72463        
1991-07-27	0.1617         	0.4391         	0.8519         	0.2338         	0.00000        	0.00333        	0.00646        	0.00228        	0.00000        	0.00000        	0.56724        
1991-07-28	0.1569         	0.4352         	0.8468         	0.2327         	0.00000        	0.00330        	0.00642        	0.00227        	0.00000        	0.00000        	0.49348        
1991-07-29	0.1556         	0.4220         	0.8319         	0.2305         	0.00000        	0.00320        	0.00631        	0.00224        	0.00000        	0.00000        	0.67043        
1991-07-30	0.1513         	0.4165         	0.8250         	0.2292         	0.00000        	0.00316        	0.00626        	0.00223        	0.00000        	0.00000        	0.59901        
1991-07-31	0.1494         	0.4159         	0.8235         	0.2285         	0.00000        	0.00315        	0.00624        	0.00223        	0.00000        	0.00000        	0.50924        
1991-08-01	0.1493         	0.4157         	0.8226         	0.2280         	0.00000        	0.00315        	0.00624        	0.00222        	0.00000        	0.00000        	0.42897        
1991-08-02	0.1492         	0.4155         	0.8219         	0.2276         	0.00000        	0.00315        	0.00623        	0.00222        	0.00000        	0.00000        	0.36524        
1991-08-03	0.1491         	0.4154         	0.8213         	0.2271         	0.00000        	0.00315        	0.00623        	0.00221        	0.00000        	0.00000        	0.33470        
1991-08-04	0.1491         	0.4154         	0.8207         	0.2267         	0.00000        	0.00315        	0.00622        	0.00221        	0.00000        	0.00000        	0.30913        
1991-08-05	0.1491         	0.4153         	0.8202         	0.2264         	0.00000        	0.00315        	0.00622        	0.00220        	0.00000        	0.00000        	0.28467        
1991-08-06	0.1491         	0.4153         	0.8198         	0.2260         	0.00000        	0.00315        	0.00622        	0.00220        	0.00000        	0.00000        	0.26552        
1991-08-07	0.1491         	0.4153         	0.8194         	0.2257         	0.00000        	0.00315        	0.00621        	0.00220        	0.00000        	0.00000        	0.25474        
1991-08-08	0.1491         	0.4153         	0.8191         	0.2254         	0.00000        	0.00315        	0.00621        	0.00219        	0.00000        	0.00000        	0.24361        
1991-08-09	0.1491         	0.4010         	0.7915         	0.2209         	0.00000        	0.00304        	0.00600        	0.00215        	0.00000        	0.00000        	0.70148        
1991-08-10	0.1443         	0.3878         	0.7657         	0.2154         	0.00000        	0.00294        	0.00581        	0.00210        	0.00000        	0.00000        	0.52453        
1991-08-11	0.1399         	0.3756         	0.7417         	0.2099         	0.00000        	0.00285        	0.00562        	0.00204        	0.00000        	0.00000        	0.46399        
1991-08-12	0.1358         	0.3644         	0.7193         	0.2047         	0.00000        	0.00276        	0.00545        	0.00199        	0.00000        	0.00000        	0.41374        
1991-08-13	0.1321         	0.3554         	0.6994         	0.1999         	0.00000        	0.00270        	0.00530        	0.00195        	0.00000        	0.00000        	0.37868        
1991-08-14	0.1290         	0.3503         	0.6838         	0.1957         	0.00000        	0.00266        	0.00518        	0.00191        	0.00000        	0.00000        	0.35561        
1991-08-15	0.1273         	0.3429         	0.6666         	0.1915         	0.00000        	0.00260        	0.00505        	0.00186        	0.00000        	0.00000        	0.65325        
1991-08-16	0.1248         	0.3318         	0.6475         	0.1872         	0.00000        	0.00252        	0.00491        	0.00182        	0.00000        	0.00000        	0.47418        
1991-08-17	0.1210         	0.3229         	0.6325         	0.1837         	0.00000        	0.00245        	0.00480        	0.00179        	0.00000        	0.00000        	0.41250        
1991-08-18	0.1179         	0.3199         	0.6245         	0.1811         	0.00000        	0.00243        	0.00474        	0.00176        	0.00000        	0.00000        	0.37958        
1991-08-19	0.1169         	0.3083         	0.6028         	0.1771         	0.00000        	0.00234        	0.00457        	0.00172        	0.00000        	0.00000        	0.59299        
1991-08-20	0.1129         	0.2979         	0.5828         	0.1729         	0.00000        	0.00226        	0.00442        	0.00168        	0.00000        	0.00000        	0.66769        
1991-08-21	0.1093         	0.2886         	0.5646         	0.1684         	0.00000        	0.00219        	0.00428        	0.00164        	0.00000        	0.00000        	0.59415        
1991-08-22	0.1061         	0.2799         	0.5477         	0.1640         	0.00000        	0.00212        	0.00415        	0.00160        	0.00000        	0.00000        	0.48511        
1991-08-23	0.1031         	0.2711         	0.5305         	0.1596         	0.00000        	0.00206        	0.00402        	0.00155        	0.00000        	0.00000        	0.42685        
1991-08-24	0.1000         	0.2624         	0.5134         	0.1552         	0.00000        	0.00199        	0.00389        	0.00151        	0.00000        	0.00000        	0.38608        
1991-08-25	0.0970         	0.2554         	0.4986         	0.1512         	0.00000        	0.00194        	0.00378        	0.00147        	0.00000        	0.00000        	0.35585        
1991-08-26	0.0945         	0.2520         	0.4881         	0.1478         	0.00000        	0.00191        	0.00370        	0.00144        	0.00000        	0.00000        	0.32313        
1991-08-27	0.0933         	0.2508         	0.4801         	0.1448         	0.00000        	0.00190        	0.00364        	0.00141        	0.00000        	0.00000        	0.29122        
1991-08-28	0.0929         	0.2496         	0.4723         	0.1419         	0.00000        	0.00189        	0.00358        	0.00138        	0.00000        	0.00000        	0.26742        
1991-08-29	0.0924         	0.2487         	0.4658         	0.1392         	0.00000        	0.00189        	0.00353        	0.00136        	0.00000        	0.00000        	0.24470        
1991-08-30	0.0921         	0.2481         	0.4614         	0.1370         	0.00000        	0.00188        	0.00350        	0.00133        	0.00000        	0.00000        	0.22366        
1991-08-31	0.0919         	0.2475         	0.4584         	0.1353         	0.00000        	0.00188        	0.00348        	0.00132        	0.00000        	0.00000        	0.20616        
1991-09-01	0.0917         	0.2472         	0.4570         	0.1343         	0.00000        	0.00187        	0.00347        	0.00131        	0.00000        	0.00000        	0.18750        
1991-09-02	0.0916         	0.2470         	0.4562         	0.1336         	0.00000        	0.00187        	0.00346        	0.00130        	0.00000        	0.00000        	0.17579        
1991-09-03	0.0915         	0.2468         	0.4556         	0.1331         	0.00000        	0.00187        	0.00345        	0.00130        	0.00000        	0.00000        	0.16552        
1991-09-04	0.0915         	0.2467         	0.4551         	0.1327         	0.00000        	0.00187        	0.00345        	0.00129        	0.00000        	0.00000        	0.15867        
1991-09-05	0.0914         	0.2400         	0.4477         	0.1315         	0.00000        	0.00182        	0.00339        	0.00128        	0.00000        	0.00000        	0.00000        
1991-09-06	0.0891         	0.2383         	0.4453         	0.1310         	0.00000        	0.00181        	0.00338        	0.00127        	0.00000        	0.00000        	0.00000        
1991-09-07	0.0884         	0.2380         	0.4447         	0.1306         	0.00000        	0.00181        	0.00337        	0.00127        	0.00000        	0.00000        	0.00000        
1991-09-08	0.0884         	0.2379         	0.4442         	0.1303         	0.00000        	0.00180        	0.00337        	0.00127        	0.00000        	0.00000        	0.00000        
1991-09-09	0.0883         	0.2378         	0.4438         	0.1301         	0.00000        	0.00180        	0.00337        	0.00127        	0.00000        	0.00000        	0.00000        
1991-09-10	0.0883         	0.2378         	0.4435         	0.1298         	0.00000        	0.00180        	0.00336        	0.00126        	0.00000        	0.00000        	0.00000        
1991-09-11	0.0883         	0.2378         	0.4432         	0.1296         	0.00000        	0.00180        	0.00336        	0.00126        	0.00000        	0.00000        	0.00000        
1991-09-12	0.0883         	0.2378         	0.4430         	0.1294         	0.00000        	0.00180        	0.00336        	0.00126        	0.00000        	0.00000        	0.00000        
1991-09-13	0.0883         	0.2378         	0.4428         	0.1292         	0.00000        	0.00180        	0.00336        	0.00126        	0.00000        	0.00000        	0.00000        
1991-09-14	0.0883         	0.2377         	0.4425         	0.1290         	0.00000        	0.00180        	0.00336        	0.00126        	0.00000        	0.00000        	0.00000        
1991-09-15	0.0883         	0.2377         	0.4423         	0.1288         	0.00000        	0.00180        	0.00335        	0.00125        	0.00000        	0.00000        	0.00000        
1991-09-16	0.0883         	0.2377         	0.4421         	0.1286         	0.00000        	0.00180        	0.00335        	0.00125        	0.00000        	0.00000        	0.00000        
1991-09-17	0.0883         	0.2377         	0.4418         	0.1285         	0.00000        	0.00180        	0.00335        	0.00125        	0.00000        	0.00000        	0.00000        
1991-09-18	0.0883         	0.2351         	0.4389         	0.1280         	0.00000        	0.00178        	0.00333        	0.00125        	0.00000        	0.00000        	0.00000        
1991-09-19	0.0873         	0.2282         	0.4275         	0.1264         	0.00000        	0.00173        	0.00324        	0.00123        	0.00000        	0.00000        	0.14811        
1991-09-20	0.0849         	0.2239         	0.4202         	0.1254         	0.00000        	0.00170        	0.00319        	0.00122        	0.00000        	0.00000        	0.13637        
1991-09-21	0.0833         	0.2215         	0.4156         	0.1247         	0.00000        	0.00168        	0.00315        	0.00121        	0.00000        	0.00000        	0.12704        
1991-09-22	0.8633         	6.9845         	0.4123         	2.2351         	0.00000        	0.05879        	0.00313        	0.02218        	0.00000        	0.23113        	0.26864        
1991-09-23	0.8620         	6.9518         	0.4090         	2.2240         	0.00000        	0.05851        	0.00310        	0.02207        	0.00000        	0.19909        	0.24153        
1991-09-24	0.8608         	6.8927         	0.4045         	2.2105         	0.00000        	0.05801        	0.00307        	0.02193        	0.00000        	0.00000        	0.41824        
1991-09-25	0.8586         	6.8123         	0.3981         	2.1872         	0.00000        	0.05734        	0.00302        	0.02170        	0.00000        	0.00000        	0.73782        
1991-09-26	0.8556         	6.7818         	0.3938         	2.1682         	0.00000        	0.05708        	0.00299        	0.02152        	0.00000        	0.00000        	0.23620        
1991-09-27	0.8545         	6.7456         	0.3897         	2.1505         	0.00000        	0.05678        	0.00295        	0.02134        	0.00000        	0.00000        	0.20662        
1991-09-28	0.8531         	6.7155         	0.3864         	2.1348         	0.00000        	0.05652        	0.00293        	0.02118        	0.00000        	0.00000        	0.18550        
1991-09-29	0.8519         	6.6907         	0.3832         	2.1184         	0.00000        	0.05631        	0.00291        	0.02102        	0.00000        	0.00000        	0.16596        
1991-09-30	0.8510         	6.6623         	0.3799         	2.1013         	0.00000        	0.05607        	0.00288        	0.02085        	0.00000        	0.00000        	0.14956        
1991-10-01	0.8499         	6.6326         	0.3762         	2.0821         	0.00000        	0.05582        	0.00285        	0.02066        	0.00000        	0.00000        	0.13893        
1991-10-02	0.8487         	6.5957         	0.3717         	2.0596         	0.00000        	0.05551        	0.00282        	0.02044        	0.00000        	0.00000        	0.12607        
1991-10-03	0.8472         	6.5469         	0.3663         	2.0337         	0.00000        	0.05510        	0.00278        	0.02018        	0.00000        	0.00000        	0.11673        
1991-10-04	0.8452         	6.4882         	0.3603         	2.0061         	0.00000        	0.05461        	0.00273        	0.01991        	0.00000        	0.00000        	0.10940        
1991-10-05	0.8428         	6.4254         	0.3541         	1.9775         	0.00000        	0.05408        	0.00268        	0.01962        	0.00000        	0.00000        	0.10353        
1991-10-06	0.8402         	6.3593         	0.3483         	1.9457         	0.00000        	0.05352        	0.00264        	0.01931        	0.00000        	0.00000        	0.00000        
1991-10-07	0.8374         	6.2972         	0.3438         	1.9202         	0.00000        	0.05300        	0.00261        	0.01905        	0.00000        	0.00000        	0.00000        
1991-10-08	0.8347         	6.2551         	0.3405         	1.8999         	0.00000        	0.05265        	0.00258        	0.01885        	0.00000        	0.00000        	0.00000        
1991-10-09	0.8328         	6.2204         	0.3375         	1.8811         	0.00000        	0.05235        	0.00256        	0.01867        	0.00000        	0.00000        	0.00000        
1991-10-10	0.8313         	6.1820         	0.3342         	1.8609         	0.00000        	0.05203        	0.00253        	0.01847        	0.00000        	0.00000        	0.00000        
1991-10-11	0.8295         	6.1323         	0.3303         	1.8398         	0.00000        	0.05161        	0.00250        	0.01826        	0.00000        	0.00000        	0.69135        
1991-10-12	0.8272         	6.0768         	0.3266         	1.8213         	0.00000        	0.05115        	0.00248        	0.01807        	0.00000        	0.00000        	0.67307        
1991-10-13	0.8247         	6.0356         	0.3237         	1.8048         	0.00000        	0.05080        	0.00245        	0.01791        	0.00000        	0.00000        	0.42077        
1991-10-14	0.8227         	5.9977         	0.3211         	1.7902         	0.00000        	0.05048        	0.00244        	0.01776        	0.00000        	0.00000        	0.34676        
1991-10-15	0.8209         	5.9632         	0.3185         	1.7745         	0.00000        	0.05019        	0.00241        	0.01761        	0.00000        	0.00000        	0.29471        
1991-10-16	0.8193         	5.9173         	0.3153         	1.7572         	0.00000        	0.04980        	0.00239        	0.01744        	0.00000        	0.00000        	0.32993        
1991-10-17	0.8170         	5.8686         	0.3122         	1.7423         	0.00000        	0.04939        	0.00237        	0.01729        	0.00000        	0.00000        	0.69493        
1991-10-18	0.8146         	5.8195         	0.3090         	1.7286         	0.00000        	0.04898        	0.00234        	0.01715        	0.00000        	0.00000        	0.31272        
1991-10-19	0.8122         	5.7691         	0.3055         	1.7088         	0.00000        	0.04855        	0.00232        	0.01696        	0.00000        	0.00000        	0.26585        
1991-10-20	0.8096         	5.7262         	0.3027         	1.6917         	0.00000        	0.04819        	0.00230        	0.01679        	0.00000        	0.00000        	0.23403        
1991-10-21	0.8074         	5.6986         	0.3009         	1.6775         	0.00000        	0.04796        	0.00228        	0.01665        	0.00000        	0.00000        	0.21426        
1991-10-22	0.8059         	5.6642         	0.2986         	1.6625         	0.00000        	0.04767        	0.00226        	0.01650        	0.00000        	0.00000        	0.19424        
1991-10-23	0.8041         	5.6111         	0.2954         	1.6443         	0.00000        	0.04722        	0.00224        	0.01632        	0.00000        	0.00000        	0.17660        
1991-10-24	0.8013         	5.5411         	0.2912         	1.6228         	0.00000        	0.04664        	0.00221        	0.01610        	0.00000        	0.00000        	0.16263        
1991-10-25	0.7975         	5.4644         	0.2866         	1.5995         	0.00000        	0.04599        	0.00217        	0.01587        	0.00000        	0.00000        	0.15305        
1991-10-26	0.7933         	5.3858         	0.2819         	1.5755         	0.00000        	0.04533        	0.00214        	0.01563        	0.00000        	0.00000        	0.14532        
1991-10-27	0.7888         	5.3022         	0.2769         	1.5502         	0.00000        	0.04462        	0.00210        	0.01538        	0.00000        	0.00000        	0.13818        
1991-10-28	0.7839         	5.2281         	0.2724         	1.5262         	0.00000        	0.04400        	0.00207        	0.01514        	0.00000        	0.00000        	0.12812        
1991-10-29	0.7795         	5.1857         	0.2697         	1.5077         	0.00000        	0.04364        	0.00205        	0.01496        	0.00000        	0.00000        	0.12121        
1991-10-30	0.7770         	5.1560         	0.2677         	1.4921         	0.00000        	0.04339        	0.00203        	0.01481        	0.00000        	0.00000        	0.11274        
1991-10-31	0.7751         	5.1206         	0.2653         	1.4757         	0.00000        	0.04309        	0.00201        	0.01464        	0.00000        	0.00000        	0.10609        
1991-11-01	0.7730         	5.0870         	0.2629         	1.4592         	0.00000        	0.04281        	0.00199        	0.01448        	0.00000        	0.00000        	0.10210        
1991-11-02	0.7709         	5.0582         	0.2606         	1.4428         	0.00000        	0.04257        	0.00198        	0.01432        	0.00000        	0.00000        	0.09832        
1991-11-03	0.7690         	5.0448         	0.2592         	1.4294         	0.00000        	0.04246        	0.00197        	0.01418        	0.00000        	0.00000        	0.09471        
1991-11-04	0.7682         	5.0398         	0.2585         	1.4191         	0.00000        	0.04241        	0.00196        	0.01408        	0.00000        	0.00000        	0.09267        
1991-11-05	0.7679         	5.0382         	0.2581         	1.4115         	0.00000        	0.04240        	0.00196        	0.01401        	0.00000        	0.00000        	0.09107        
1991-11-06	0.7678         	5.0373         	0.2578         	1.4051         	0.00000        	0.04239        	0.00195        	0.01394        	0.00000        	0.00000        	0.08901        
1991-11-07	0.7677         	5.0363         	0.2575         	1.3989         	0.00000        	0.04239        	0.00195        	0.01388        	0.00000        	0.00000        	0.08731        
1991-11-08	0.7676         	5.0356         	0.2571         	1.3929         	0.00000        	0.04238        	0.00195        	0.01382        	0.00000        	0.00000        	0.08567        
1991-11-09	0.7676         	5.0352         	0.2569         	1.3877         	0.00000        	0.04238        	0.00195        	0.01377        	0.00000        	0.00000        	0.08435        
1991-11-10	0.7676         	5.0349         	0.2566         	1.3826         	0.00000        	0.04237        	0.00195        	0.01372        	0.00000        	0.00000        	0.08311        
1991-11-11	0.7676         	5.0227         	0.2559         	1.3766         	0.00000        	0.04227        	0.00194        	0.01366        	0.00000        	0.43486        	0.76744        
